MovieID,Title,Genres,year
955,Bringing Up Baby,Comedy,1938
956,Penny Serenade,Drama,1941
956,Penny Serenade,Romance,1941
957,Scarlet Letter,Drama,1926
958,Lady of Burlesque,Comedy,1943
958,Lady of Burlesque,Mystery,1943
959,Of Human Bondage,Drama,1934
960,Angel on My Shoulder,Crime,1946
960,Angel on My Shoulder,Drama,1946
961,Little Lord Fauntleroy,Drama,1936
962,They Made Me a Criminal,Crime,1939
962,They Made Me a Criminal,Drama,1939
963,Inspector General,Musical,1949
964,Angel and the Badm,Western,1947
965,39 Steps,Thriller,1935
966,Walk in the Sun,Drama,1945
967,Outlaw,Western,1943
968,Night of the Living Dead,Horror,1968
968,Night of the Living Dead,Sci-Fi,1968
969,African Queen,Action,1951
969,African Queen,Adventure,1951
969,African Queen,Romance,1951
969,African Queen,War,1951
970,Beat the Dev,Comedy,1954
970,Beat the Dev,Drama,1954
971,Cat on a Hot Tin Roof,Drama,1958
972,Last Time I Saw Paris,Drama,1954
973,Meet John Doe,Drama,1941
974,Algiers,Drama,1938
974,Algiers,Romance,1938
975,Something to Sing About,Comedy,1937
975,Something to Sing About,Musical,1937
976,Farewell to Arms,Romance,1932
976,Farewell to Arms,War,1932
977,Moonlight Murder,Mystery,1936
978,Blue Angel,Drama,"Blaue Engel, Der) (1930"
979,Nothing Personal,Drama,1995
979,Nothing Personal,War,1995
980,In the Line of Duty 2,Action,1987
981,Dangerous Ground,Drama,1997
982,Picnic,Drama,1955
983,Madagascar Skin,Romance,1995
984,Pompatus of Love,Comedy,1996
984,Pompatus of Love,Drama,1996
985,Small Wonders,Documentary,1996
986,Fly Away Home,Adventure,1996
986,Fly Away Home,Children's,1996
987,Bliss,Drama,1997
987,Bliss,Romance,1997
988,Grace of My Heart,Comedy,1996
988,Grace of My Heart,Drama,1996
989,Schlafes Bruder,Drama,Brother of Sleep) (1995
990,Maximum Risk,Action,1996
990,Maximum Risk,Adventure,1996
990,Maximum Risk,Thriller,1996
991,Michael Collins,Drama,1996
991,Michael Collins,War,1996
992,Rich Man's Wife,Thriller,1996
993,Infinity,Drama,1996
994,Big Night,Drama,1996
996,Last Man Standing,Action,1996
996,Last Man Standing,Drama,1996
996,Last Man Standing,Western,1996
997,Caught,Drama,1996
997,Caught,Thriller,1996
998,Set It Off,Action,1996
998,Set It Off,Crime,1996
999,2 Days in the Valley,Crime,1996
1000,Curdled,Crime,1996
1001,Associate,Comedy,L'Associe)(1982
1002,Ed's Next Move,Comedy,1996
1003,Extreme Measures,Drama,1996
1003,Extreme Measures,Thriller,1996
1004,Glimmer Man,Action,1996
1004,Glimmer Man,Thriller,1996
1005,D3: The Mighty Ducks,Children's,1996
1005,D3: The Mighty Ducks,Comedy,1996
1006,Chamber,Drama,1996
1007,Apple Dumpling Gang,Children's,1975
1007,Apple Dumpling Gang,Comedy,1975
1007,Apple Dumpling Gang,Western,1975
1008,"Davy Crockett, King of the Wild Frontier",Western,1955
1009,Escape to Witch Mountain,Adventure,1975
1009,Escape to Witch Mountain,Children's,1975
1009,Escape to Witch Mountain,Fantasy,1975
1010,Love Bug,Children's,1969
1010,Love Bug,Comedy,1969
1011,Herbie Rides Again,Adventure,1974
1011,Herbie Rides Again,Children's,1974
1011,Herbie Rides Again,Comedy,1974
1012,Old Yeller,Children's,1957
1012,Old Yeller,Drama,1957
1013,Parent Trap,Children's,1961
1013,Parent Trap,Drama,1961
1014,Pollyann,Children's,1960
1014,Pollyann,Comedy,1960
1014,Pollyann,Drama,1960
1015,Homeward Bound: The Incredible Journey,Adventure,1993
1015,Homeward Bound: The Incredible Journey,Children's,1993
1016,Shaggy Dog,Children's,1959
1016,Shaggy Dog,Comedy,1959
1017,Swiss Family Robinson,Adventure,1960
1017,Swiss Family Robinson,Children's,1960
1018,That Darn Cat!,Children's,1965
1018,That Darn Cat!,Comedy,1965
1018,That Darn Cat!,Mystery,1965
1019,"20,000 Leagues Under the Se",Adventure,1954
1019,"20,000 Leagues Under the Se",Children's,1954
1019,"20,000 Leagues Under the Se",Fantasy,1954
1019,"20,000 Leagues Under the Se",Sci-Fi,1954
1020,Cool Runnings,Comedy,1993
1021,Angels in the Outfield,Children's,1994
1021,Angels in the Outfield,Comedy,1994
1022,Cinderell,Animation,1950
1022,Cinderell,Children's,1950
1022,Cinderell,Musical,1950
1023,Winnie the Pooh and the Blustery Day,Animation,1968
1023,Winnie the Pooh and the Blustery Day,Children's,1968
1024,Three Caballeros,Animation,1945
1024,Three Caballeros,Children's,1945
1024,Three Caballeros,Musical,1945
1025,Sword in the Stone,Animation,1963
1025,Sword in the Stone,Children's,1963
1026,So Dear to My Heart,Children's,1949
1026,So Dear to My Heart,Drama,1949
1027,Robin Hood: Prince of Thieves,Drama,1991
1028,Mary Poppins,Children's,1964
1028,Mary Poppins,Comedy,1964
1028,Mary Poppins,Musical,1964
1029,Dumbo,Animation,1941
1029,Dumbo,Children's,1941
1029,Dumbo,Musical,1941
1030,Pete's Dragon,Adventure,1977
1030,Pete's Dragon,Animation,1977
1030,Pete's Dragon,Children's,1977
1030,Pete's Dragon,Musical,1977
1031,Bedknobs and Broomsticks,Adventure,1971
1031,Bedknobs and Broomsticks,Children's,1971
1031,Bedknobs and Broomsticks,Musical,1971
1032,Alice in Wonderland,Animation,1951
1032,Alice in Wonderland,Children's,1951
1032,Alice in Wonderland,Musical,1951
1033,Fox and the Hound,Animation,1981
1033,Fox and the Hound,Children's,1981
1034,Freeway,Crime,1996
1035,Sound of Music,Musical,1965
1036,Die Hard,Action,1988
1036,Die Hard,Thriller,1988
1037,Lawnmower Man,Action,1992
1037,Lawnmower Man,Sci-Fi,1992
1037,Lawnmower Man,Thriller,1992
1038,Unhook the Stars,Drama,1996
1039,Synthetic Pleasures,Documentary,1995
1040,Secret Agent,Drama,1996
1041,Secrets & Lies,Drama,1996
1042,That Thing You Do!,Comedy,1996
1043,To Gillian on Her 37th Birthday,Drama,1996
1043,To Gillian on Her 37th Birthday,Romance,1996
1044,Surviving Picasso,Drama,1996
1045,Love Is All There Is,Comedy,1996
1045,Love Is All There Is,Drama,1996
1046,Beautiful Thing,Drama,1996
1046,Beautiful Thing,Romance,1996
1047,Long Kiss Goodnight,Action,1996
1047,Long Kiss Goodnight,Thriller,1996
1049,Ghost and the Darkness,Action,1996
1049,Ghost and the Darkness,Adventure,1996
1050,Looking for Richard,Documentary,1996
1050,Looking for Richard,Drama,1996
1051,Trees Lounge,Drama,1996
1052,Proprietor,Drama,1996
1053,Normal Life,Crime,1996
1053,Normal Life,Drama,1996
1054,Get on the Bus,Drama,1996
1055,Shadow Conspiracy,Thriller,1997
1056,Jude,Drama,1996
1057,Everyone Says I Love You,Comedy,1996
1057,Everyone Says I Love You,Musical,1996
1057,Everyone Says I Love You,Romance,1996
1058,Bitter Sugar,Drama,Azucar Amargo) (1996
1059,William Shakespeare's Romeo and Juliet,Drama,1996
1059,William Shakespeare's Romeo and Juliet,Romance,1996
1060,Swingers,Comedy,1996
1060,Swingers,Drama,1996
1061,Sleepers,Crime,1996
1061,Sleepers,Drama,1996
1062,Sunchaser,Drama,1996
1063,Johns,Drama,1996
1064,Aladdin and the King of Thieves,Animation,1996
1064,Aladdin and the King of Thieves,Children's,1996
1064,Aladdin and the King of Thieves,Comedy,1996
1065,Woman in Question,Mystery,1950
1066,Shall We Dance?,Comedy,1937
1066,Shall We Dance?,Musical,1937
1066,Shall We Dance?,Romance,1937
1067,Damsel in Distress,Comedy,1937
1067,Damsel in Distress,Musical,1937
1067,Damsel in Distress,Romance,1937
1068,Crossfire,Crime,1947
1068,Crossfire,Film-Noir,1947
1069,"Murder, My Sweet",Film-Noir,1944
1069,"Murder, My Sweet",Thriller,1944
1070,Macao,Adventure,1952
1071,For the Moment,Romance,1994
1071,For the Moment,War,1994
1073,Willy Wonka and the Chocolate Factory,Adventure,1971
1073,Willy Wonka and the Chocolate Factory,Children's,1971
1073,Willy Wonka and the Chocolate Factory,Comedy,1971
1073,Willy Wonka and the Chocolate Factory,Fantasy,1971
1075,Sexual Life of the Belgians,Comedy,1994
1076,Innocents,Thriller,1961
1077,Sleeper,Comedy,1973
1077,Sleeper,Sci-Fi,1973
1078,Bananas,Comedy,1971
1078,Bananas,War,1971
1079,Fish Called Wanda,Comedy,1988
1080,Monty Python's Life of Bri,Comedy,1979
1081,Victor/Victori,Comedy,1982
1081,Victor/Victori,Musical,1982
1082,Candidate,Drama,1972
1083,Great Race,Comedy,1965
1083,Great Race,Musical,1965
1084,Bonnie and Clyde,Crime,1967
1084,Bonnie and Clyde,Drama,1967
1085,Old Man and the Sea,Adventure,1958
1085,Old Man and the Sea,Drama,1958
1086,Dial M for Murder,Mystery,1954
1086,Dial M for Murder,Thriller,1954
1087,Madame Butterfly,Musical,1995
1088,Dirty Dancing,Musical,1987
1088,Dirty Dancing,Romance,1987
1089,Reservoir Dogs,Crime,1992
1089,Reservoir Dogs,Thriller,1992
1090,Platoon,Drama,1986
1090,Platoon,War,1986
1091,Weekend at Bernie's,Comedy,1989
1092,Basic Instinct,Mystery,1992
1092,Basic Instinct,Thriller,1992
1093,Doors,Drama,1991
1093,Doors,Musical,1991
1094,Crying Game,Drama,1992
1094,Crying Game,Romance,1992
1094,Crying Game,War,1992
1095,Glengarry Glen Ross,Drama,1992
1096,Sophie's Choice,Drama,1982
1097,E.T. the Extra-Terrestrial,Children's,1982
1097,E.T. the Extra-Terrestrial,Drama,1982
1097,E.T. the Extra-Terrestrial,Fantasy,1982
1097,E.T. the Extra-Terrestrial,Sci-Fi,1982
1098,Search for One-eye Jimmy,Comedy,1996
1099,Christmas Carol,Drama,1938
1100,Days of Thunder,Action,1990
1100,Days of Thunder,Romance,1990
1101,Top Gun,Action,1986
1101,Top Gun,Romance,1986
1102,American Strays,Action,1996
1103,Rebel Without a Cause,Drama,1955
1104,Streetcar Named Desire,Drama,1951
1105,Children of the Corn IV: The Gathering,Horror,1996
1106,Leopard Son,Documentary,1996
1107,Loser,Comedy,1991
1108,Prerokbe Ognj,Documentary,1995
1109,Charm's Incidents,Drama,1996
1110,Bird of Prey,Action,1996
1111,Microcosmos,Documentary,Microcosmos: Le peuple de l'herbe) (1996
1112,Palookaville,Action,1996
1112,Palookaville,Drama,1996
1113,Associate,Comedy,1996
1114,Funeral,Drama,1996
1115,Sleepover,Comedy,1995
1115,Sleepover,Drama,1995
1116,Single Girl,Drama,La Fille Seule) (1995
1117,Eighth Day,Drama,Le Huitième jour ) (1996
1118,Tashung,Adventure,1995
1118,Tashung,Western,1995
1119,Drunks,Drama,1997
1120,People vs. Larry Flynt,Drama,1996
1121,Glory Daze,Drama,1996
1122,Plutonium Circus,Documentary,1995
1123,Perfect Candidate,Documentary,1996
1124,On Golden Pond,Drama,1981
1125,Return of the Pink Panther,Comedy,1974
1126,Drop Dead Fred,Comedy,1991
1126,Drop Dead Fred,Fantasy,1991
1127,Abyss,Action,1989
1127,Abyss,Adventure,1989
1127,Abyss,Sci-Fi,1989
1127,Abyss,Thriller,1989
1128,Fog,Horror,1980
1129,Escape from New York,Action,1981
1129,Escape from New York,Adventure,1981
1129,Escape from New York,Sci-Fi,1981
1129,Escape from New York,Thriller,1981
1130,Howling,Horror,1980
1131,Jean de Florette,Drama,1986
1132,Manon of the Spring,Drama,Manon des sources) (1986
1133,Talking About Sex,Comedy,1994
1133,Talking About Sex,Drama,1994
1134,Johnny 100 Pesos,Action,1993
1134,Johnny 100 Pesos,Drama,1993
1135,Private Benjamin,Comedy,1980
1136,Monty Python and the Holy Gra,Comedy,1974
1137,Hustler White,Romance,1996
1138,Dadetown,Documentary,1995
1139,Everything Relative,Drama,1996
1140,Entertaining Angels: The Dorothy Day Story,Drama,1996
1141,Hoogste tijd,Drama,1995
1142,Get Over It,Drama,1996
1143,Three Lives and Only One Death,Comedy,1996
1144,Line King: Al Hirschfeld,Documentary,1996
1145,Snowriders,Documentary,1996
1146,Curtis's Charm,Comedy,1995
1146,Curtis's Charm,Drama,1995
1147,When We Were Kings,Documentary,1996
1148,Wrong Trousers,Animation,1993
1148,Wrong Trousers,Comedy,1993
1149,JLG/JLG - autoportrait de décembre,Documentary,1994
1149,JLG/JLG - autoportrait de décembre,Drama,1994
1150,Return of Martin Guerre,Drama,"Retour de Martin Guerre, Le) (1982"
1151,Faust,Animation,1994
1151,Faust,Comedy,1994
1151,Faust,Thriller,1994
1152,He Walked by Night,Crime,1948
1152,He Walked by Night,Film-Noir,1948
1152,He Walked by Night,Thriller,1948
1153,Raw Deal,Film-Noir,1948
1154,T-Men,Film-Noir,1947
1155,Invitation,Drama,Zaproszenie) (1986
1156,Children Are Watching us,Drama,"Bambini ci guardano, I) (1942"
1157,"Symphonie pastorale, L",Drama,1946
1158,Here Comes Cookie,Comedy,1935
1159,Love in Bloom,Romance,1935
1160,Six of a Kind,Comedy,1934
1161,Tin Drum,Drama,"Blechtrommel, Die) (1979"
1162,Ruling Class,Comedy,1972
1163,Mina Tannenbaum,Drama,1994
1164,Two or Three Things I Know About Her,Drama,1966
1165,Bloody Child,Drama,1996
1165,Bloody Child,Thriller,1996
1166,Farmer & Chase,Comedy,1995
1167,Dear God,Comedy,1996
1168,Bad Moon,Horror,1996
1169,American Dream,Documentary,1990
1170,Best of the Best 3: No Turning Back,Action,1995
1171,Bob Roberts,Comedy,1992
1172,Cinema Paradiso,Comedy,1988
1172,Cinema Paradiso,Drama,1988
1172,Cinema Paradiso,Romance,1988
1173,Cook the Thief His Wife & Her Lover,Drama,1989
1174,Grosse Fatigue,Comedy,1994
1175,Delicatessen,Comedy,1991
1175,Delicatessen,Sci-Fi,1991
1176,Double Life of Veronique,Drama,La Double Vie de Véronique) (1991
1177,Enchanted Apr,Drama,1991
1178,Paths of Glory,Drama,1957
1178,Paths of Glory,War,1957
1179,Grifters,Crime,1990
1179,Grifters,Drama,1990
1179,Grifters,Film-Noir,1990
1180,Hear My Song,Comedy,1991
1181,Shooter,Action,1995
1183,English Patient,Drama,1996
1183,English Patient,Romance,1996
1183,English Patient,War,1996
1184,Mediterraneo,Comedy,1991
1184,Mediterraneo,War,1991
1185,My Left Foot,Drama,1989
1186,"Sex, Lies, and Videotape",Drama,1989
1187,Passion Fish,Drama,1992
1188,Strictly Ballroom,Comedy,1992
1188,Strictly Ballroom,Romance,1992
1189,Thin Blue Line,Documentary,1988
1190,Tie Me Up! Tie Me Down!,Drama,1990
1191,Madonna: Truth or Dare,Documentary,1991
1192,Paris Is Burning,Documentary,1990
1193,One Flew Over the Cuckoo's Nest,Drama,1975
1194,Up in Smoke,Comedy,1978
1196,Star Wars: Episode V - The Empire Strikes Back,Action,1980
1196,Star Wars: Episode V - The Empire Strikes Back,Adventure,1980
1196,Star Wars: Episode V - The Empire Strikes Back,Drama,1980
1196,Star Wars: Episode V - The Empire Strikes Back,Sci-Fi,1980
1196,Star Wars: Episode V - The Empire Strikes Back,War,1980
1197,Princess Bride,Action,1987
1197,Princess Bride,Adventure,1987
1197,Princess Bride,Comedy,1987
1197,Princess Bride,Romance,1987
1198,Raiders of the Lost Ark,Action,1981
1198,Raiders of the Lost Ark,Adventure,1981
1199,Braz,Sci-Fi,1985
1200,Aliens,Action,1986
1200,Aliens,Sci-Fi,1986
1200,Aliens,Thriller,1986
1200,Aliens,War,1986
1201,"Good, The Bad and The Ugly",Action,1966
1201,"Good, The Bad and The Ugly",Western,1966
1202,Withnail and I,Comedy,1987
1203,12 Angry Men,Drama,1957
1204,Lawrence of Arabi,Adventure,1962
1204,Lawrence of Arabi,War,1962
1205,Transformers: The Movie,Action,1986
1205,Transformers: The Movie,Animation,1986
1205,Transformers: The Movie,Children's,1986
1205,Transformers: The Movie,Sci-Fi,1986
1205,Transformers: The Movie,Thriller,1986
1205,Transformers: The Movie,War,1986
1206,Clockwork Orange,Sci-Fi,1971
1207,To Kill a Mockingbird,Drama,1962
1208,Apocalypse Now,Drama,1979
1208,Apocalypse Now,War,1979
1209,Once Upon a Time in the West,Western,1969
1210,Star Wars: Episode VI - Return of the Jedi,Action,1983
1210,Star Wars: Episode VI - Return of the Jedi,Adventure,1983
1210,Star Wars: Episode VI - Return of the Jedi,Romance,1983
1210,Star Wars: Episode VI - Return of the Jedi,Sci-Fi,1983
1210,Star Wars: Episode VI - Return of the Jedi,War,1983
1211,Wings of Desire,Comedy,Der Himmel über Berlin) (1987
1211,Wings of Desire,Drama,Der Himmel über Berlin) (1987
1211,Wings of Desire,Romance,Der Himmel über Berlin) (1987
1212,Third Man,Mystery,1949
1212,Third Man,Thriller,1949
1213,GoodFellas,Crime,1990
1213,GoodFellas,Drama,1990
1214,Alien,Action,1979
1214,Alien,Horror,1979
1214,Alien,Sci-Fi,1979
1214,Alien,Thriller,1979
1215,Army of Darkness,Action,1993
1215,Army of Darkness,Adventure,1993
1215,Army of Darkness,Comedy,1993
1215,Army of Darkness,Horror,1993
1215,Army of Darkness,Sci-Fi,1993
1216,Big Blue,Adventure,Le Grand Bleu) (1988
1216,Big Blue,Romance,Le Grand Bleu) (1988
1217,R,Drama,1985
1217,R,War,1985
1218,Killer,Action,Die xue shuang xiong) (1989
1218,Killer,Thriller,Die xue shuang xiong) (1989
1219,Psycho,Horror,1960
1219,Psycho,Thriller,1960
1220,Blues Brothers,Action,1980
1220,Blues Brothers,Comedy,1980
1220,Blues Brothers,Musical,1980
1221,Godfather: Part II,Action,1974
1221,Godfather: Part II,Crime,1974
1221,Godfather: Part II,Drama,1974
1222,Full Metal Jacket,Action,1987
1222,Full Metal Jacket,Drama,1987
1222,Full Metal Jacket,War,1987
1223,Grand Day Out,Animation,1992
1223,Grand Day Out,Comedy,1992
1224,Henry V,Drama,1989
1224,Henry V,War,1989
1225,Amadeus,Drama,1984
1226,Quiet Man,Comedy,1952
1226,Quiet Man,Romance,1952
1227,Once Upon a Time in Americ,Crime,1984
1227,Once Upon a Time in Americ,Drama,1984
1227,Once Upon a Time in Americ,Thriller,1984
1228,Raging Bull,Drama,1980
1230,Annie Hall,Comedy,1977
1230,Annie Hall,Romance,1977
1231,Right Stuff,Drama,1983
1232,Stalker,Mystery,1979
1232,Stalker,Sci-Fi,1979
1233,Boat,Action,Das Boot) (1981
1233,Boat,Drama,Das Boot) (1981
1233,Boat,War,Das Boot) (1981
1234,Sting,Comedy,1973
1234,Sting,Crime,1973
1235,Harold and Maude,Comedy,1971
1236,Trust,Comedy,1990
1236,Trust,Drama,1990
1237,Seventh Seal,Drama,"Sjunde inseglet, Det) (1957"
1238,Local Hero,Comedy,1983
1240,Terminator,Action,1984
1240,Terminator,Sci-Fi,1984
1240,Terminator,Thriller,1984
1241,Braindead,Comedy,1992
1241,Braindead,Horror,1992
1242,Glory,Action,1989
1242,Glory,Drama,1989
1242,Glory,War,1989
1243,Rosencrantz and Guildenstern Are Dead,Comedy,1990
1243,Rosencrantz and Guildenstern Are Dead,Drama,1990
1244,Manhatt,Comedy,1979
1244,Manhatt,Drama,1979
1244,Manhatt,Romance,1979
1245,Miller's Crossing,Drama,1990
1246,Dead Poets Society,Drama,1989
1247,Graduate,Drama,1967
1247,Graduate,Romance,1967
1248,Touch of Ev,Crime,1958
1248,Touch of Ev,Film-Noir,1958
1248,Touch of Ev,Thriller,1958
1249,Nikit,Thriller,La Femme Nikita) (1990
1250,Bridge on the River Kwai,Drama,1957
1250,Bridge on the River Kwai,War,1957
1251,8 1/2,Drama,1963
1252,Chinatown,Film-Noir,1974
1252,Chinatown,Mystery,1974
1252,Chinatown,Thriller,1974
1253,Day the Earth Stood Still,Drama,1951
1253,Day the Earth Stood Still,Sci-Fi,1951
1254,Treasure of the Sierra Madre,Adventure,1948
1255,Bad Taste,Comedy,1987
1255,Bad Taste,Horror,1987
1256,Duck Soup,Comedy,1933
1256,Duck Soup,War,1933
1257,Better Off Dead...,Comedy,1985
1258,Shining,Horror,1980
1259,Stand by Me,Adventure,1986
1259,Stand by Me,Comedy,1986
1259,Stand by Me,Drama,1986
1260,M,Crime,1931
1260,M,Film-Noir,1931
1260,M,Thriller,1931
1261,Evil Dead II,Action,Dead By Dawn) (1987
1261,Evil Dead II,Adventure,Dead By Dawn) (1987
1261,Evil Dead II,Comedy,Dead By Dawn) (1987
1261,Evil Dead II,Horror,Dead By Dawn) (1987
1262,Great Escape,Adventure,1963
1262,Great Escape,War,1963
1263,Deer Hunter,Drama,1978
1263,Deer Hunter,War,1978
1264,Div,Action,1981
1264,Div,Drama,1981
1264,Div,Mystery,1981
1264,Div,Romance,1981
1264,Div,Thriller,1981
1265,Groundhog Day,Comedy,1993
1265,Groundhog Day,Romance,1993
1266,Unforgiven,Western,1992
1267,Manchurian Candidate,Film-Noir,1962
1267,Manchurian Candidate,Thriller,1962
1268,Pump Up the Volume,Drama,1990
1269,Arsenic and Old Lace,Comedy,1944
1269,Arsenic and Old Lace,Mystery,1944
1269,Arsenic and Old Lace,Thriller,1944
1270,Back to the Future,Comedy,1985
1270,Back to the Future,Sci-Fi,1985
1271,Fried Green Tomatoes,Drama,1991
1272,Patton,Drama,1970
1272,Patton,War,1970
1273,Down by Law,Comedy,1986
1273,Down by Law,Drama,1986
1274,Akir,Adventure,1988
1274,Akir,Animation,1988
1274,Akir,Sci-Fi,1988
1274,Akir,Thriller,1988
1275,Highlander,Action,1986
1275,Highlander,Adventure,1986
1276,Cool Hand Luke,Comedy,1967
1276,Cool Hand Luke,Drama,1967
1277,Cyrano de Bergerac,Action,1990
1277,Cyrano de Bergerac,Drama,1990
1277,Cyrano de Bergerac,Romance,1990
1278,Young Frankenstein,Comedy,1974
1278,Young Frankenstein,Horror,1974
1279,Night on Earth,Comedy,1991
1279,Night on Earth,Drama,1991
1280,Raise the Red Lantern,Drama,1991
1281,Great Dictator,Comedy,1940
1282,Fantasi,Animation,1940
1282,Fantasi,Children's,1940
1282,Fantasi,Musical,1940
1283,High Noon,Western,1952
1284,Big Sleep,Film-Noir,1946
1284,Big Sleep,Mystery,1946
1285,Heathers,Comedy,1989
1286,Somewhere in Time,Drama,1980
1286,Somewhere in Time,Romance,1980
1287,Ben-Hur,Action,1959
1287,Ben-Hur,Adventure,1959
1287,Ben-Hur,Drama,1959
1288,This Is Spinal Tap,Comedy,1984
1288,This Is Spinal Tap,Drama,1984
1288,This Is Spinal Tap,Musical,1984
1289,Koyaanisqatsi,Documentary,1983
1289,Koyaanisqatsi,War,1983
1290,Some Kind of Wonderful,Drama,1987
1290,Some Kind of Wonderful,Romance,1987
1291,Indiana Jones and the Last Crusade,Action,1989
1291,Indiana Jones and the Last Crusade,Adventure,1989
1292,Being There,Comedy,1979
1293,Gandhi,Drama,1982
1294,M*A*S*H,Comedy,1970
1294,M*A*S*H,War,1970
1295,Unbearable Lightness of Being,Drama,1988
1296,Room with a View,Drama,1986
1296,Room with a View,Romance,1986
1297,Real Genius,Comedy,1985
1298,Pink Floyd - The Wall,Drama,1982
1298,Pink Floyd - The Wall,Musical,1982
1298,Pink Floyd - The Wall,War,1982
1299,Killing Fields,Drama,1984
1299,Killing Fields,War,1984
1300,My Life as a Dog,Drama,Mitt liv som hund) (1985
1301,Forbidden Planet,Sci-Fi,1956
1302,Field of Dreams,Drama,1989
1303,Man Who Would Be King,Adventure,1975
1304,Butch Cassidy and the Sundance Kid,Action,1969
1304,Butch Cassidy and the Sundance Kid,Comedy,1969
1304,Butch Cassidy and the Sundance Kid,Western,1969
1305,"Paris, Texas",Drama,1984
1306,Until the End of the World,Drama,Bis ans Ende der Welt) (1991
1306,Until the End of the World,Sci-Fi,Bis ans Ende der Welt) (1991
1307,When Harry Met Sally...,Comedy,1989
1307,When Harry Met Sally...,Romance,1989
1308,I Shot a Man in Vegas,Comedy,1995
1309,Parallel Sons,Drama,1995
1309,Parallel Sons,Romance,1995
1310,Hype!,Documentary,1996
1311,Santa with Muscles,Comedy,1996
1312,Female Perversions,Drama,1996
1313,Mad Dog Time,Crime,1996
1314,Breathing Room,Romance,1996
1315,Paris Was a Wom,Documentary,1995
1316,Ann,Drama,1996
1317,I'm Not Rappaport,Comedy,1996
1318,Blue Juice,Comedy,1995
1318,Blue Juice,Drama,1995
1319,Kids of Survival,Documentary,1993
1320,Alien³,Action,1992
1320,Alien³,Horror,1992
1320,Alien³,Sci-Fi,1992
1320,Alien³,Thriller,1992
1321,American Werewolf in London,Horror,1981
1322,Amityville 1992: It's About Time,Horror,1992
1323,Amityville 3-D,Horror,1983
1324,Amityville: Dollhouse,Horror,1996
1325,Amityville: A New Generation,Horror,1993
1326,Amityville II: The Possession,Horror,1982
1327,Amityville Horror,Horror,1979
1328,Amityville Curse,Horror,1990
1329,Blood For Dracul,Horror,Andy Warhol's Dracula) (1974
1330,April Fool's Day,Comedy,1986
1330,April Fool's Day,Horror,1986
1331,Audrey Rose,Horror,1977
1332,Believers,Horror,1987
1332,Believers,Thriller,1987
1333,Birds,Horror,1963
1334,Blob,Horror,1958
1334,Blob,Sci-Fi,1958
1335,Blood Beach,Action,1981
1335,Blood Beach,Horror,1981
1336,Body Parts,Horror,1991
1337,Body Snatcher,Horror,1945
1339,Bram Stoker's Dracul,Horror,1992
1339,Bram Stoker's Dracul,Romance,1992
1340,Bride of Frankenstein,Horror,1935
1341,Burnt Offerings,Horror,1976
1342,Candym,Horror,1992
1343,Cape Fear,Thriller,1991
1344,Cape Fear,Film-Noir,1962
1344,Cape Fear,Thriller,1962
1345,Carrie,Horror,1976
1346,Cat People,Horror,1982
1347,Nightmare on Elm Street,Horror,1984
1348,Nosferatu,Horror,"Nosferatu, eine Symphonie des Grauens) (1922"
1349,Nosferatu a Venezi,Horror,1986
1350,Omen,Horror,1976
1351,Blood & Wine,Drama,1997
1352,Albino Alligator,Crime,1996
1352,Albino Alligator,Thriller,1996
1353,Mirror Has Two Faces,Comedy,1996
1353,Mirror Has Two Faces,Romance,1996
1354,Breaking the Waves,Drama,1996
1355,Nightwatch,Horror,1997
1355,Nightwatch,Thriller,1997
1356,Star Trek: First Contact,Action,1996
1356,Star Trek: First Contact,Adventure,1996
1356,Star Trek: First Contact,Sci-Fi,1996
1357,Shine,Drama,1996
1357,Shine,Romance,1996
1358,Sling Blade,Drama,1996
1358,Sling Blade,Thriller,1996
1359,Jingle All the Way,Adventure,1996
1359,Jingle All the Way,Children's,1996
1359,Jingle All the Way,Comedy,1996
1360,Identification of a Wom,Drama,Identificazione di una donna) (1982
1361,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,1996
1362,Garden of Finzi-Contini,Drama,"Giardino dei Finzi-Contini, Il) (1970"
1363,Preacher's Wife,Drama,1996
1364,Zero Kelvin,Action,Kjærlighetens kjøtere) (1995
1365,Ridicule,Drama,1996
1366,Crucible,Drama,1996
1367,101 Dalmatians,Children's,1996
1367,101 Dalmatians,Comedy,1996
1368,Forbidden Christ,Drama,"Cristo proibito, Il) (1950"
1369,I Can't Sleep,Drama,J'ai pas sommeil) (1994
1369,I Can't Sleep,Thriller,J'ai pas sommeil) (1994
1370,Die Hard 2,Action,1990
1370,Die Hard 2,Thriller,1990
1371,Star Trek: The Motion Picture,Action,1979
1371,Star Trek: The Motion Picture,Adventure,1979
1371,Star Trek: The Motion Picture,Sci-Fi,1979
1372,Star Trek VI: The Undiscovered Country,Action,1991
1372,Star Trek VI: The Undiscovered Country,Adventure,1991
1372,Star Trek VI: The Undiscovered Country,Sci-Fi,1991
1373,Star Trek V: The Final Frontier,Action,1989
1373,Star Trek V: The Final Frontier,Adventure,1989
1373,Star Trek V: The Final Frontier,Sci-Fi,1989
1374,Star Trek: The Wrath of Kh,Action,1982
1374,Star Trek: The Wrath of Kh,Adventure,1982
1374,Star Trek: The Wrath of Kh,Sci-Fi,1982
1375,Star Trek III: The Search for Spock,Action,1984
1375,Star Trek III: The Search for Spock,Adventure,1984
